Summary of Changes
Budget changes,0
Bid changes,0
Status changes,764

Records
Time,Object Type,Object ID,Object Name,Operator,Source,App ID,Activity Details
2025-03-20 18:19,Ad,T1826864118110226,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864116486146,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864118113330,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117664850,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117661778,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864118110258,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864116486194,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864118117426,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117661810,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864116487186,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117660850,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864118117394,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117668018,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864118112274,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117662898,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864118109234,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864118115346,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864118113298,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117660834,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864118111282,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117670034,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864118109218,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864118114306,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864118111266,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864116486162,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864118115378,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864118113282,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864118112290,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117666882,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117660818,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117670018,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117664866,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117665922,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864118110210,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117666914,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864116486178,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117670978,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117659682,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117661762,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864118114354,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117668002,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117659650,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117667970,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117668930,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117668978,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864118117378,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117665938,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117659698,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117661794,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117670050,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117660802,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117662882,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117667986,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 18:19,Ad,T1826864117666898,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-20 18:19: Status changed from b'In review' to b'Approved'"
2025-03-20 06:07,Campaign,T1827050026915874,On/Off Status,o*************v@gmail.com,Desktop,--,"2025-03-20 06:07: Campaign changed from Enabled to Paused"
2025-03-20 06:07,Ad group,T1827050026915890,On/Off Status,o*************v@gmail.com,Desktop,--,"2025-03-20 06:07: Campaign changed from Enabled to Paused"
2025-03-20 06:07,Campaign,T1827049371597825,On/Off Status,o*************v@gmail.com,Desktop,--,"2025-03-20 06:07: Campaign changed from Enabled to Paused"
2025-03-20 06:07,Ad group,T1827049371597857,On/Off Status,o*************v@gmail.com,Desktop,--,"2025-03-20 06:07: Campaign changed from Enabled to Paused"
2025-03-19 19:02,Ad,T1827050034283570,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032230417,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032229425,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050034281474,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050034278450,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032226337,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032225313,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032232465,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032238593,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032234545,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032226353,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032237569,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050034278418,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032232481,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032228401,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032234529,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050034282530,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050034283554,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032234497,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032236545,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032236561,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032235537,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032229377,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032235569,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050034282498,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032236593,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032233505,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050034281522,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032234513,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032227345,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032238625,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032237617,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050034283538,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050034280482,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050034282514,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050034280450,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032226305,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032228369,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050034281490,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032227329,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032233489,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050034280466,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032232497,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032229393,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032230449,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032227377,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032230401,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050034283522,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032238609,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032230433,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050034282546,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032235521,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032233473,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032228353,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050034280498,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032236577,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032228385,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032227361,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032226321,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032232449,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050034278434,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032237601,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032237585,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032225329,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032238641,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032235553,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032233521,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050034278402,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050032229409,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:02,Ad,T1827050034281506,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:02: Status changed from b'In review' to b'Approved'"
2025-03-19 19:01,Ad group,T1827050026915890,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-19 19:01: Review Status changed from b'In review' to b'Approved'"
2025-03-19 18:58,Ad,T1827050034282498,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
2025-03-19 18:58,Ad,T1827050034278434,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
2025-03-19 18:58,Ad,T1827050034282514,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
2025-03-19 18:58,Ad,T1827050034280498,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
2025-03-19 18:58,Ad,T1827050034278418,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
2025-03-19 18:58,Ad,T1827050034282546,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
2025-03-19 18:58,Ad,T1827050034283538,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
2025-03-19 18:58,Ad,T1827050034278402,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
2025-03-19 18:58,Ad,T1827050034281474,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
2025-03-19 18:58,Ad,T1827050034281490,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
2025-03-19 18:58,Ad,T1827050034280466,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
2025-03-19 18:58,Ad,T1827050034283522,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
2025-03-19 18:58,Ad,T1827050034278450,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
2025-03-19 18:58,Ad,T1827050034282530,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
2025-03-19 18:58,Ad,T1827050034281522,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
2025-03-19 18:58,Ad,T1827050034283570,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
2025-03-19 18:58,Ad,T1827050034281506,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
2025-03-19 18:58,Ad,T1827050034283554,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
2025-03-19 18:58,Ad,T1827050034280450,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
2025-03-19 18:58,Ad,T1827050034280482,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
2025-03-19 18:58,Ad,T1827050032228385,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
2025-03-19 18:58,Ad,T1827050032232481,Ad,o*************v@gmail.com,Automated Creative Optimization,--,"2025-03-19 18:58: Create Ad"
